scorer,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000
bodyparts,Head,Head,Head,Nose,Nose,Nose,Coccyx,Coccyx,Coccyx,Tail,Tail,Tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
729,732.6126099,453.9353943,0.999987721,741.7825317,421.7606201,0.99999994,630.8567505,373.8652954,0.999987304,611.2449951,364.8691406,0.999995828
730,732.8637085,454.0440979,0.999988556,742.0848999,421.7720032,0.999999821,630.925415,373.6466064,0.999987841,611.2497559,364.8240662,0.999995708
731,732.6638794,453.4260864,0.999990463,742.1491699,421.2170715,0.999999762,631.3301392,373.6316528,0.999985516,610.993042,364.8692932,0.999996305
732,732.6082764,453.3728638,0.999990225,742.1676636,421.353241,0.999999762,631.6098633,373.3270569,0.999985278,610.6124268,364.8779602,0.999995828
733,732.9520874,453.8001404,0.99998939,742.2128296,421.4895325,0.999999762,631.8484497,373.4629517,0.99998486,610.8147583,364.5634155,0.999996126
734,733.0420532,453.9455566,0.999989688,742.4810181,421.4009399,0.999999762,631.9665527,373.6369934,0.999982834,611.0526123,364.3195801,0.999996781
735,732.8682251,454.0665283,0.999988437,742.4828491,421.2972412,0.999999702,632.28302,373.5163574,0.999983549,610.9714355,363.8677368,0.999997139
736,733.0768433,454.0864868,0.999989033,742.5301514,421.2290955,0.999999762,632.9067383,374.4020996,0.999986827,610.9654541,364.0210266,0.999996543
737,733.0172119,454.0203857,0.999988735,742.7532959,421.4055481,0.999999762,632.6887817,374.4151306,0.999984503,610.8353271,364.0577393,0.999996603
738,733.0467529,454.0145874,0.999988019,742.7086792,421.434845,0.999999702,632.6846313,374.4596863,0.999984026,610.9367065,364.0775452,0.999996781
739,733.2149048,454.1296692,0.999988735,742.7059326,421.3747253,0.999999702,632.0374146,374.1712341,0.999984622,610.8795776,363.8815613,0.999996781
740,733.0038452,453.7822876,0.999989986,742.755249,421.2327271,0.999999762,630.8928833,373.9453125,0.99998796,611.3021851,364.3782654,0.999997258
741,733.416687,454.0652771,0.999989867,742.8256226,421.3991089,0.999999702,631.2762451,373.866272,0.999987364,611.0200195,364.5063171,0.999997258
742,733.4425659,454.0372314,0.999989986,742.8215332,421.2691956,0.999999762,630.9988403,374.1509399,0.999986529,611.0723267,364.5175476,0.999997616
743,733.3969727,454.1138306,0.999990106,742.7747192,421.2562256,0.999999702,630.9495239,374.1451416,0.999989271,611.081604,364.3151245,0.999997139
744,733.4081421,454.2788391,0.999988914,742.7044678,421.234314,0.999999702,630.3928833,374.130127,0.999991298,610.8359985,364.0197144,0.999997079
745,733.4111328,454.4133911,0.999988377,742.5449219,421.3488464,0.999999762,630.4714355,374.2633362,0.999990523,610.9420776,364.1575012,0.99999702
746,733.5636597,454.6932373,0.999987841,742.1280518,421.3676758,0.999999762,630.4854736,374.3153076,0.999990225,610.927063,364.2076721,0.999997139
747,733.4567871,454.7535095,0.999986529,741.9356079,421.2478027,0.999999762,630.5828857,374.1456909,0.999990582,610.6334839,364.2131042,0.99999702
748,733.37854,454.8501282,0.999985337,741.8672485,421.2521667,0.999999762,631.3695679,374.1123657,0.999983907,610.814209,364.3678894,0.999997377
749,733.4639282,454.8387451,0.999985039,742.2697754,421.5176392,0.999999762,631.3234863,374.1938782,0.999983013,610.8655396,364.3753967,0.999997377
750,732.9782104,454.6768188,0.999979317,742.2628174,421.7626648,0.999999642,629.8917236,374.8906555,0.999979436,611.6862793,364.4848022,0.999997854
751,733.1038208,454.7701416,0.999978662,742.1824951,421.807373,0.999999762,629.9613037,374.8810425,0.999978662,611.7267456,364.4701843,0.999997854
752,733.0078125,454.6801758,0.999979436,742.3435669,421.7259216,0.999999702,630.0949097,374.7703247,0.999975801,612.1740112,364.5818176,0.999997735
753,733.2078247,454.854187,0.999979377,742.3503418,421.6902771,0.999999702,629.9439697,374.5939941,0.999978483,611.9938965,364.4562378,0.999997795
754,732.9974365,454.717865,0.999979198,742.6123657,421.7974243,0.999999642,629.9559326,374.8284912,0.999977648,611.6973267,364.5402832,0.999997854
755,733.1652832,454.928894,0.999977708,742.3869629,421.6549072,0.999999702,630.0474854,374.575531,0.99998033,611.7190552,364.4465637,0.999997854
756,733.194519,455.0959473,0.999974728,742.4358521,421.7619934,0.999999642,629.7144165,374.5420227,0.999982119,611.7460938,364.5664978,0.999997854
757,733.3087158,455.0440063,0.999975026,742.505188,421.7192078,0.999999642,629.7545776,374.5294189,0.999983668,611.8267212,364.6092529,0.999997735
758,733.4265747,455.1203003,0.999972403,742.5161133,421.7755432,0.999999642,629.7099609,374.7266541,0.999979377,611.9294434,364.7002563,0.999997795
759,733.5632324,455.1258545,0.999974251,742.4492188,421.7985535,0.999999642,629.2883911,374.2658386,0.999983311,612.0261841,364.5562744,0.999997616
760,733.4494629,455.1301575,0.999974251,742.5213013,422.1262512,0.999999583,629.5524902,374.2681274,0.999982715,611.904541,364.5562134,0.999997675
761,733.4074707,455.0133972,0.99997735,742.5059204,422.0439758,0.999999583,629.5883179,374.0849915,0.999983609,611.6923218,364.5487366,0.999997735
762,733.309082,455.0983887,0.999976397,742.5814819,422.2369385,0.999999523,630.1696167,374.1210022,0.999982834,611.4827881,364.5760498,0.999997616
763,733.5346069,455.1996155,0.999975562,742.6675415,422.3098145,0.999999464,630.2145996,374.3074341,0.999984622,611.4515991,364.5088501,0.999997675
764,733.5408936,455.2012329,0.999976039,742.9695435,422.354126,0.999999404,630.0654907,374.3266907,0.999984503,611.4307861,364.5749207,0.999997735
765,733.647583,455.2310791,0.999976635,743.0171509,422.3400269,0.999999285,630.296936,374.5900879,0.999982178,611.4562378,364.5555725,0.999997735
766,733.6524048,455.2252197,0.99997735,743.168335,422.3329468,0.999999225,630.2800903,374.7874451,0.999974072,611.7230835,364.5349426,0.999997735
767,733.5919189,455.2324524,0.999977708,743.2159424,422.3098755,0.999999225,630.1283569,375.1902161,0.999974132,611.4760742,364.5283813,0.999997854
768,733.6647949,455.348877,0.999976754,743.2115479,422.3219604,0.999999285,630.3349609,374.8792419,0.999980748,611.4445801,364.4617615,0.999997973
769,733.5969849,455.3477783,0.999977231,743.460144,422.2106934,0.999999166,629.9259644,374.5263062,0.999982715,611.546936,364.3542786,0.999998033
770,733.6381226,455.4171448,0.999977827,743.1796265,422.2201843,0.999999285,630.05896,374.9326172,0.999983728,611.4869995,364.4223633,0.999998212
771,733.4090576,455.2856445,0.999978781,743.5728149,422.0866089,0.999999046,631.2001953,374.2967834,0.999982536,611.3079224,364.5595093,0.999998271
772,733.4493408,455.3128662,0.999980509,744.4986572,421.7743225,0.999998271,631.1836548,374.6421509,0.999980092,611.2705688,364.5409546,0.99999845
773,733.1795654,454.6117554,0.999986172,745.2050171,421.9902039,0.99999845,631.1208496,374.6340332,0.999980569,611.3264771,364.5487671,0.999998391
774,732.9874268,454.6284485,0.999987841,747.7529907,423.1616211,0.999998331,630.9735718,374.7726746,0.999980569,611.1254883,364.6078186,0.999998391
775,732.1870117,454.4248962,0.999987066,751.9524536,426.3943176,0.999999762,630.7142944,374.8152466,0.999983668,611.3637695,364.4302368,0.999998391
776,732.697937,452.3989563,0.999996781,755.4992676,430.7492065,1,629.1437988,373.9260254,0.999988437,611.8301392,364.6862183,0.999997854
777,733.137146,454.4045715,0.999996066,759.548584,434.9248657,0.999999821,629.2131958,373.5850525,0.999991179,611.7485352,364.5092773,0.999997854
778,733.7776489,455.9591064,0.999992251,764.1016846,440.4760132,0.999993443,628.9104004,372.9854431,0.999993622,611.4806519,364.2841797,0.999997616
779,733.6206665,458.0813599,0.999991596,765.1394043,446.4795532,0.999998748,628.2767334,373.3889465,0.99999094,611.5197754,364.4741516,0.999997079
780,733.8891602,458.4386597,0.999992371,768.4988403,449.9653625,0.999999881,627.7146606,373.7935181,0.999981284,611.0921021,365.3956909,0.999996722
781,735.0145264,459.7357178,0.999991536,769.1206055,453.1029053,0.999999881,627.704895,373.868988,0.999983847,611.1281128,364.958374,0.999996781
782,735.4822998,460.9606323,0.999989152,770.0595703,456.0887146,0.999999166,627.3676758,374.1203613,0.999973536,611.5227051,365.0401001,0.999996662
783,735.8099976,462.4258118,0.999994278,770.3500366,459.3746338,0.999999642,627.3664551,373.6427002,0.999980807,610.7927246,364.878418,0.999997139
784,735.7648315,463.9396973,0.99999851,769.9765015,462.962738,0.999999464,627.2328491,374.5908203,0.999978781,610.5864258,365.0947266,0.999996901
785,735.5336304,465.9863586,0.999999285,770.0997925,466.5838013,0.999999881,627.7294312,375.2429199,0.999978065,610.5363159,365.1289063,0.99999702
786,736.0319214,466.2911987,0.999998808,769.9455566,469.8294678,0.999999821,628.1279297,374.5123901,0.999981821,610.3719482,365.1853638,0.999996662
787,734.9702148,467.3050842,0.999999285,767.1380005,473.3709106,0.999997973,627.6947021,373.987854,0.999981701,610.6594238,364.8113403,0.99999702
788,735.2229614,468.3466187,0.999998689,766.8736572,475.6064453,0.999997616,628.4165649,373.3885193,0.999992311,609.6307373,364.6889038,0.99999696
789,734.9440308,469.1925354,0.999998748,766.8081665,477.4937439,0.999995232,628.4146729,372.7851868,0.999993205,609.8560181,364.5050659,0.999997079
790,735.046936,469.7088928,0.999997914,765.5167847,478.7883606,0.999998689,627.569458,373.5729065,0.999986887,610.9521484,364.4290466,0.999997258
791,734.4203491,469.8656921,0.999998331,764.0574951,480.8139038,0.999999523,629.5710449,372.6660156,0.999994636,610.1463623,363.9138184,0.999997139
792,734.6392212,469.9884033,0.999997795,763.1369019,482.8631897,0.999999762,629.8584595,372.2345886,0.999994278,610.2316895,363.8036194,0.999997258
793,734.5983276,470.0449524,0.99999702,762.1428223,484.0013428,0.999999762,629.8686523,372.1463318,0.999994099,610.4799194,363.6800842,0.999997258
794,734.3516235,469.8205261,0.999997139,762.0019531,484.6199341,0.999999642,629.7824097,372.0609741,0.999994516,610.5161743,363.4684753,0.999997318
795,734.1060791,469.7390137,0.999996901,761.4622803,485.0233765,0.999999583,630.1420288,372.4513245,0.99999249,610.5723267,363.7762756,0.999997616
796,733.3377686,469.2814331,0.999997795,760.9222412,484.9295959,0.999999404,629.9568481,372.8739624,0.99999249,611.0317383,363.6643066,0.999997735
797,733.0635986,469.1654968,0.999997854,760.6994019,485.2168884,0.999999166,629.9545288,373.0546265,0.999992132,611.1863403,363.6593323,0.999997854
798,733.1434937,469.1533203,0.999997616,760.8450317,485.649353,0.999998927,629.3239746,372.5498962,0.999992013,611.4956055,363.7112427,0.999997854
799,732.5916748,469.1658325,0.999997795,760.8603516,485.8769226,0.999998689,628.7564697,373.2436523,0.999992669,611.9771729,363.730896,0.999997973
800,732.3096313,469.0629883,0.999997973,760.8659058,485.7097168,0.999998927,628.8043823,373.3321228,0.999992192,612.1329956,363.7136536,0.999997914
801,732.1897583,468.9989624,0.999997914,760.9894409,485.8082886,0.999998689,628.361145,372.9010925,0.999990821,612.2424316,363.7174683,0.999997854
802,732.2588501,468.9173889,0.999997497,760.9141846,485.8471985,0.99999851,628.1303101,372.5877075,0.999990702,612.2389526,363.7127075,0.999997795
803,732.1738892,468.9481506,0.999997377,760.8997803,485.84729,0.999998569,628.5998535,372.9282227,0.999991417,611.8546143,363.6765442,0.999998093
804,732.2453613,468.9669189,0.999997377,760.9477539,485.8441162,0.99999845,630.1151733,372.8732605,0.999994338,611.1448975,363.2813416,0.999997973
805,732.1953125,469.0341492,0.999997139,761.0148926,485.7694092,0.99999845,630.0534058,373.0262146,0.99999404,610.9376831,363.4084167,0.999997973
806,732.2639771,469.0304565,0.999997258,760.9853516,485.7480774,0.99999851,629.9631958,373.2152405,0.999992967,611.1310425,363.6000061,0.999998033
807,732.2788696,468.9784546,0.999997735,761.0144043,485.7080688,0.999998808,629.8343506,373.6410217,0.99999094,611.4197388,363.87323,0.999998093
808,732.2208252,468.8731689,0.999997973,761.0374756,485.7041931,0.999999046,629.0106812,374.6048584,0.999991417,611.1735229,363.9162292,0.999997735
809,732.1203613,468.9023438,0.999997973,760.9840698,485.8041992,0.999998808,628.9611816,374.6678772,0.999990642,611.1834106,364.0390625,0.999997973
810,732.121521,468.7814941,0.999998093,760.8681641,485.7075806,0.999998748,628.6098022,374.7645264,0.999989867,611.5606689,364.0734253,0.999997675
811,732.1867676,468.6997681,0.999998152,760.9285889,485.7222595,0.999998808,628.4558105,374.398407,0.99999249,611.2833862,363.9335327,0.999997795
812,732.2384644,468.5278625,0.999998212,760.9224243,485.6770325,0.999998927,628.5657349,374.598114,0.999990821,611.7327271,364.0639954,0.999997854
813,732.2442017,468.528717,0.999998331,760.9094849,485.6744385,0.999998927,627.9254761,374.2758484,0.99998939,611.8522339,364.1397095,0.999997616
814,732.2283936,468.4942627,0.999998271,760.8930664,485.656311,0.999998927,626.3406982,374.7633972,0.999968112,612.7411499,364.4311523,0.999997616
815,732.2001953,468.3825378,0.999998152,761.0127563,485.6820374,0.999998808,626.7426147,375.5837097,0.999971151,612.7172852,364.3770142,0.999997616
816,732.1151733,468.3408813,0.999997973,760.9378052,485.666626,0.999998689,626.5479736,376.0799561,0.999979258,612.3161621,364.355835,0.999997735
817,732.1259155,468.3398438,0.999997973,761.0015869,485.7098083,0.999998689,626.0322876,376.4130554,0.999979913,612.336853,364.4498291,0.999997616
818,732.124939,468.3178101,0.999998033,760.928833,485.7223816,0.999998569,626.7470703,376.2524719,0.999979854,612.4685059,364.3055725,0.999997795
819,732.0476074,468.2689819,0.999998093,760.9052124,485.8261414,0.999998569,627.0682983,376.5648499,0.999986172,612.3753662,364.3954163,0.999997735
820,732.0616455,468.18927,0.999998271,760.8391724,485.8375244,0.999998629,627.0438843,376.5085144,0.999986291,612.3583984,364.3881836,0.999997735
821,732.0877075,468.2070313,0.999998212,760.8850708,485.9749756,0.99999845,627.0105591,376.6192627,0.999987125,612.3231812,364.4839478,0.999997735
822,732.0299683,468.1506348,0.999998212,760.8834839,485.9579468,0.99999851,626.8378906,376.7176208,0.999986291,612.4254761,364.4931641,0.999997556
823,732.1868896,468.0901184,0.999998331,760.8812866,486.1672058,0.999998212,625.361145,377.1881714,0.999976873,612.9320068,364.6391907,0.999997497
824,732.2929688,468.1776428,0.999998331,760.9219971,486.1748352,0.999998271,625.1625366,377.0013428,0.99997437,612.8864136,364.6113892,0.999997437
825,732.3052979,468.2175903,0.999998331,760.9644165,486.1559448,0.999998331,625.442749,376.8579712,0.999977827,612.8761597,364.5791321,0.999997377
826,732.3313599,468.2436829,0.999998331,761.0029297,486.1569519,0.99999851,625.3909302,376.9269714,0.99997592,612.9161987,364.5519104,0.999997377
827,732.348999,468.2998047,0.999998271,761.0476685,486.2462463,0.999998569,626.1247559,376.7351685,0.999981642,612.8212891,364.4880066,0.999997616
828,732.3170776,468.4313049,0.999998093,761.0405273,486.2026672,0.999998569,625.6555176,376.9538574,0.999979019,612.5915527,364.5593872,0.999997616
829,732.2408447,468.4055481,0.999998093,760.9710083,486.2171631,0.999998569,625.4174805,376.9057312,0.999974966,612.784729,364.6179199,0.999997616
830,732.1405029,468.3765869,0.999998212,761.0089722,486.2438354,0.99999851,625.4594116,376.9487,0.999975502,612.687439,364.6345825,0.999997735
831,732.1425781,468.1652832,0.999998212,760.9881592,486.302887,0.999998212,624.9130859,376.4493713,0.999957323,611.9937744,364.6776428,0.999997616
832,732.1553345,468.1218872,0.999998152,760.9680176,486.3235168,0.999998152,625.4226074,376.9809875,0.999971986,611.8496094,364.6373901,0.999997854
833,732.1997681,468.077179,0.999998093,760.9768677,486.3311462,0.999998093,625.5877686,376.954895,0.999974251,611.6583862,364.6306152,0.999997854
834,732.2485962,468.0978699,0.999998271,761.1427002,486.2312927,0.99999845,626.5637207,376.3286438,0.999977231,611.5721436,364.4948425,0.999997973
835,732.2667847,468.1275635,0.999998271,761.0909424,486.2298279,0.99999845,626.6456299,375.5637207,0.999964476,612.288269,364.3928833,0.999998093
836,732.2736206,468.1339722,0.999998212,761.1325073,486.2568054,0.99999845,626.6941528,375.467804,0.999965191,612.0779419,364.3424683,0.999998152
837,732.2648926,468.1070251,0.999998331,761.1231689,486.2121582,0.999998569,626.7792969,375.5588684,0.999965727,612.1739502,364.3623657,0.999998152
838,732.241333,468.0739746,0.999998391,761.1151733,486.2322388,0.99999851,626.6685791,375.6495667,0.999969423,612.2573242,364.391571,0.999997973
839,732.2549438,468.0856018,0.99999845,761.1260986,486.2429504,0.999998569,627.5924683,375.4641418,0.999974966,612.414856,364.5343933,0.999997854
840,732.1795044,468.1157837,0.99999845,761.1170044,486.2595825,0.99999845,626.9828491,375.5993958,0.999970317,612.3110962,364.5083618,0.999997795
841,732.1833496,468.1290588,0.999998331,761.1349487,486.2710876,0.99999845,626.890564,375.5591736,0.99996984,612.2935791,364.4794006,0.999997735
842,732.1286011,468.1111145,0.99999851,761.126709,486.2672729,0.999998569,627.0258179,374.9923706,0.999975204,612.3272095,364.4381714,0.999997854
843,732.1421509,468.1348572,0.999998391,761.1463623,486.5595703,0.999998152,627.4178467,375.0283813,0.999977112,612.3108521,364.4816895,0.999997914
844,732.1305542,468.1576843,0.999998331,761.1329346,486.5505676,0.999998093,627.3803101,374.9638672,0.999977589,612.241272,364.4390869,0.999997914
845,732.1400146,468.1508179,0.999998331,761.1389771,486.5476685,0.999998093,627.5321655,375.0012207,0.999976158,612.1810913,364.48172,0.999997973
846,732.1348267,468.1430969,0.999998271,761.1617432,486.4962158,0.999998152,627.6689453,374.8058777,0.999984324,611.7416992,364.3782959,0.999998033
847,732.1228027,468.1359558,0.999998271,761.1325684,486.5013123,0.999998033,629.2533569,374.0675964,0.999992371,610.9296875,364.1573181,0.999997973
848,732.1404419,468.0871887,0.999998331,761.0622559,486.5174255,0.999998152,629.1848755,374.1237183,0.999991953,610.9229126,364.1556091,0.999997914
849,732.1187134,468.0964355,0.99999845,761.0641479,486.5211487,0.999998212,628.8845215,374.3929749,0.999990702,611.3238525,364.2752075,0.999997854
850,732.1356812,467.9988403,0.999998391,760.9942017,486.5046387,0.999998212,628.737854,374.4867859,0.999990106,611.3614502,364.3468933,0.999997735
851,732.1983643,467.8300476,0.99999851,761.012085,486.5158997,0.999997914,628.9577026,373.9313049,0.999993205,610.9699707,364.0470581,0.999997854
852,732.1248169,467.8494263,0.999998331,761.0183716,486.495575,0.999997914,628.9971313,373.9154663,0.999992847,611.104126,364.1150513,0.999997854
853,732.1772461,467.8882446,0.999998271,761.0112305,486.5157776,0.999997854,628.7330933,374.2141418,0.999992609,611.1004639,364.0492249,0.999997735
854,732.1504517,467.8226318,0.999998331,761.0652466,486.504364,0.999997973,628.6593628,374.1184387,0.999992251,611.095459,364.0455627,0.999997675
855,732.0657349,467.7261658,0.99999845,760.9742432,486.453186,0.999997973,628.5842896,374.2853394,0.999991655,611.2683716,364.1219482,0.999997616
856,732.1083374,467.7139587,0.99999845,760.8848267,486.5156555,0.999997914,628.6112061,374.096405,0.999992728,611.2717285,364.0489807,0.999997675
857,732.090332,467.6122131,0.999998569,760.8936768,486.4997253,0.999998093,628.6560059,374.1200256,0.999992788,611.2861328,364.0984802,0.999997616
858,732.0488892,467.5449524,0.999998629,760.8787842,486.480072,0.999998033,628.7593384,374.0073853,0.999993563,611.1291504,364.0296631,0.999997616
859,732.053833,467.5443726,0.99999851,760.8230591,486.4239502,0.999998033,628.6433716,374.049408,0.999992549,611.1009521,364.169281,0.999997735
860,732.0084839,467.5337219,0.99999845,760.890564,486.247406,0.999998331,629.121521,374.2088623,0.99999094,611.2329712,364.196106,0.999997973
861,732.0220337,467.4806213,0.99999851,760.9008179,486.2003174,0.99999845,629.1126099,374.1564941,0.999991179,611.0276489,364.2207031,0.999997914
862,731.9832153,467.4480591,0.999998689,760.921875,486.1362305,0.999998569,628.9831543,374.2618713,0.999990702,611.0747681,364.1511536,0.999997973
863,732.0100098,467.4401855,0.999998689,760.9542847,486.1793213,0.999998569,629.0152588,374.090332,0.999990821,610.940979,364.2016296,0.999997735
864,731.9696655,467.4576111,0.999998629,760.9246826,486.2373047,0.999998391,628.8410645,374.1013794,0.999991894,610.9580078,364.1620178,0.999997675
865,732.0022583,467.4639587,0.999998569,760.923584,486.2399902,0.999998391,628.9431152,373.9896545,0.999992251,611.0182495,364.160614,0.999997795
866,732.0742188,467.4582825,0.999998569,760.8829956,486.2648926,0.999998212,628.8457031,374.4940491,0.999990523,611.1412354,364.1700439,0.999997675
867,732.2016602,467.3867188,0.999998569,760.9139404,486.2462463,0.999998271,628.7839355,374.3712158,0.999991179,610.9892578,364.2479858,0.999997854
868,732.2072144,467.3613281,0.999998689,760.829834,486.2168579,0.999998331,628.6889038,374.5155945,0.999990463,610.9926147,364.2944946,0.999997854
869,732.213623,467.3338928,0.999998689,760.8380737,486.2025146,0.999998331,628.6314697,374.5299683,0.999990344,611.003418,364.3575134,0.999997735
870,732.1889038,467.409668,0.999998569,760.7750244,486.3503418,0.999997973,628.8460693,374.4047546,0.999991655,610.7935791,364.2260742,0.999997616
871,732.2182617,467.3779602,0.999998689,760.7502441,486.317749,0.999998093,629.0717773,374.4642029,0.99998939,611.2438965,364.1434937,0.999997973
872,732.2150879,467.3771057,0.999998629,760.7546387,486.3274536,0.999998093,628.8529663,374.6061096,0.999989152,611.2062378,364.1868896,0.999997914
873,732.2277222,467.3471375,0.999998689,760.7562256,486.3273926,0.999998093,628.9953613,374.5917358,0.999989271,611.1598511,364.1235657,0.999997854
874,732.1925659,467.4100342,0.999998629,760.7860718,486.3901062,0.999997914,628.8982544,374.6483154,0.999989033,611.2258301,364.1558533,0.999997914
875,732.2155762,467.3285522,0.999998689,760.78479,486.2660217,0.999998152,629.0165405,374.598938,0.999989688,611.2046509,364.140564,0.999998033
876,732.2142944,467.3291931,0.999998689,760.7536011,486.3119812,0.999998033,628.9602661,374.5999451,0.999989867,611.1939087,364.1231384,0.999997914
877,732.2241211,467.3248901,0.999998689,760.7484741,486.3141174,0.999998212,628.9320679,374.9419556,0.999986887,611.5678711,364.2293701,0.999997973
878,732.1957397,467.3858337,0.999998689,760.7965698,486.3807373,0.999997973,628.6913452,374.9533997,0.999986708,611.6049194,364.2649536,0.999998033
879,732.1686401,467.4232788,0.999998569,760.7851563,486.354126,0.999997973,628.6710205,374.6525269,0.99998951,611.5585938,364.2424316,0.999997973
